STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1503;20210504;   10;  24.5;   9.8;    3;   6.1;   6;    1.100;   0;   7.4;   8.8;  993.78;    8.8;   78.17;   11.6;    6.7;    5.3;eor
       1503;20210505;   10;  22.4;  10.1;    3;   4.6;   6;    3.533;   0;   5.5;   7.6;  999.14;    7.1;   75.42;    9.7;    3.8;    2.1;eor
       1503;20210506;   10;  12.5;   3.9;    3;   2.0;   6;    6.100;   0;   5.4;   7.3; 1005.09;    5.9;   79.13;    9.8;    3.3;    1.6;eor
       1503;20210507;   10;  13.3;   4.5;    3;   0.0;   6;    4.617;   0;   5.8;   7.6; 1011.41;    7.0;   76.79;   11.5;    3.3;    2.0;eor
       1503;20210508;   10;  13.2;   4.7;    3;   7.1;   6;    6.617;   0;   5.3;   8.4; 1012.62;    8.5;   76.08;   14.3;    1.1;   -1.1;eor
       1503;20210509;   10;  10.7;   4.3;    3;   0.0;   6;    7.617;   0;   5.7;  13.8; 1002.20;   19.2;   62.79;   25.9;   11.6;    9.1;eor
       1503;20210510;   10;  17.1;   4.7;    3;   6.3;   6;    1.967;   0;   7.8;  13.6; 1004.00;   17.8;   67.67;   22.8;   13.5;   12.2;eor
       1503;20210511;   10;   7.4;   2.6;    3;   4.6;   6;    0.000;   0;   7.8;  13.6; 1008.47;   12.7;   91.88;   14.3;   11.1;   10.7;eor
       1503;20210512;   10;  10.5;   3.5;    3;   0.0;   0;    4.233;   0;   7.8;  12.0; 1009.49;   13.1;   80.50;   17.4;    8.4;    6.2;eor
       1503;20210513;   10;   6.9;   2.4;    3;   0.0;   6;   11.000;   0;   6.6;  10.4; 1007.57;   11.2;   80.04;   16.6;    6.7;    5.2;eor
       1503;20210514;   10;   7.3;   3.1;    3;   0.0;   0;    2.717;   0;   6.4;  10.1; 1006.63;    9.9;   83.33;   14.3;    6.4;    3.5;eor
       1503;20210515;   10;  10.5;   2.0;    3;   3.7;   6;    2.417;   0;   6.6;  10.6; 1003.08;   10.1;   86.46;   15.0;    4.2;    2.6;eor
       1503;20210516;   10;  12.0;   3.2;    3;   3.1;   6;    3.867;   0;   7.0;  11.2;  999.44;   11.2;   84.46;   15.0;    8.4;    7.0;eor
       1503;20210517;   10;   9.6;   2.8;    3;   7.1;   6;    2.350;   0;   7.4;  11.3; 1002.08;   11.0;   86.17;   15.9;    7.5;    5.9;eor
       1503;20210518;   10;   9.1;   3.1;    3;   0.0;   6;    5.367;   0;   6.3;  10.5; 1010.73;   11.3;   78.96;   14.3;    7.4;    5.0;eor
       1503;20210519;   10;  10.7;   2.3;    3;   0.9;   6;    4.517;   0;   5.0;  10.6; 1015.03;   10.3;   84.79;   15.1;    4.6;    2.9;eor
       1503;20210520;   10;   9.6;   3.6;    3;   1.1;   6;    7.467;   0;   4.3;   9.8; 1016.02;   11.8;   73.17;   16.8;    4.3;    2.1;eor
       1503;20210521;   10;  24.7;   6.1;    3;   5.5;   6;    6.100;   0;   5.8;   9.9; 1001.26;   12.4;   69.04;   15.8;    7.0;    4.3;eor
       1503;20210522;   10;  15.5;   7.5;    3;   2.0;   6;    0.367;   0;   7.7;  10.1;  999.77;   10.7;   78.63;   13.4;    9.0;    7.5;eor
       1503;20210523;   10;  13.2;   4.1;    3;   1.1;   6;    5.633;   0;   6.5;   9.7; 1010.63;   10.5;   76.38;   13.9;    6.6;    4.8;eor
       1503;20210524;   10;  14.8;   4.8;    3;   5.7;   6;    2.183;   0;   7.1;  10.8; 1008.01;   12.7;   74.63;   18.5;    7.3;    5.3;eor
       1503;20210525;   10;  12.1;   4.1;    3;   7.9;   6;    0.900;   0;   7.2;  10.5; 1008.73;    9.3;   89.46;   12.2;    7.4;    6.3;eor
       1503;20210526;   10;  14.2;   6.1;    3;   4.9;   4;    1.700;   0;   7.4;  11.0; 1007.72;   10.4;   87.14;   14.2;    8.4;    7.1;eor
       1503;20210527;   10;  11.7;   5.7;    3;   0.0;   6;    1.817;   0;   7.0;  10.8; 1013.47;   11.2;   81.29;   14.8;    7.2;    5.8;eor
       1503;20210528;   10;  10.2;   4.2;    3;   0.0;   6;    9.400;   0;   5.0;  11.1; 1023.11;   12.0;   79.67;   16.4;    7.0;    5.9;eor
       1503;20210529;   10;   7.8;   2.3;    3;   0.0;   0;    4.400;   0;   5.9;  10.4; 1026.13;   11.4;   77.71;   16.0;    5.9;    3.6;eor
       1503;20210530;   10;   7.4;   2.3;    3;   0.0;   0;   10.250;   0;   2.5;  11.1; 1027.41;   11.2;   84.42;   20.1;    3.8;    2.1;eor
       1503;20210531;   10;  10.2;   2.8;    3;   0.0;   0;   12.767;   0;   2.5;  11.6; 1022.99;   15.8;   69.67;   23.1;    8.8;    8.1;eor
       1503;20210601;   10;  10.0;   2.4;    3;   0.0;   0;   14.350;-999;   3.4;  12.2; 1018.45;   17.6;   64.46;   25.0;    8.7;    5.6;eor
       1503;20210602;   10;   7.6;   2.9;    3;   0.0;   0;   10.717;-999;   5.6;  13.0; 1015.77;   18.3;   63.00;   24.8;   10.8;    8.8;eor
       1503;20210603;   10;  13.1;   3.6;    3;   6.7;   6;    3.233;-999;   7.7;  16.2; 1017.87;   19.8;   71.46;   27.5;   15.7;   14.4;eor
       1503;20210604;   10;   5.7;   1.6;    3;   0.9;   6;    8.383;-999;   5.6;  18.6; 1019.50;   20.2;   80.13;   26.2;   14.8;   13.8;eor
       1503;20210605;   10;   7.5;   2.5;    3;  21.1;   6;    0.050;-999;   7.5;  19.1; 1018.48;   18.0;   92.08;   22.1;   15.5;   14.7;eor
       1503;20210606;   10;   7.3;   4.0;    3;   0.0;   6;    0.000;-999;   7.8;  16.0; 1021.57;   15.0;   93.42;   16.7;   13.0;   12.9;eor
       1503;20210607;   10;   7.1;   3.2;    3;   0.0;   0;    5.633;-999;   6.2;  13.4; 1022.83;   15.8;   76.21;   20.1;   11.7;   12.2;eor
       1503;20210608;   10;   7.1;   2.3;    3;   0.0;   0;   12.417;-999;   4.9;  14.3; 1022.68;   17.0;   75.71;   23.4;   11.3;   11.8;eor
       1503;20210609;   10;   6.7;   1.5;    3;   0.0;   0;   11.200;-999;   2.1;  15.1; 1020.55;   19.4;   69.83;   25.8;   12.0;   10.5;eor
       1503;20210610;   10;   7.5;   2.2;    3;   0.0;   0;   13.933;-999;   2.7;  14.3; 1019.33;   19.9;   65.17;   25.1;   12.8;   10.7;eor
       1503;20210611;   10;   8.9;   2.8;    3;   0.0;   0;    8.667;-999;   4.7;  17.2; 1017.39;   19.8;   76.13;   26.1;   13.4;   11.5;eor
       1503;20210612;   10;  15.1;   5.8;    3;   0.0;   0;    4.917;-999;   5.8;  14.0; 1018.45;   16.9;   72.75;   20.3;    9.4;    6.9;eor
       1503;20210613;   10;   9.2;   3.1;    3;   0.0;   0;   15.200;-999;   0.4;  11.4; 1025.60;   15.6;   66.79;   21.6;    7.7;    4.6;eor
       1503;20210614;   10;   9.6;   3.4;    3;   0.0;   0;   14.400;-999;   2.6;  13.7; 1019.91;   19.7;   63.25;   27.4;   11.2;    7.9;eor
       1503;20210615;   10;   7.7;   2.6;    3;   0.0;   0;   11.833;-999;   4.5;  12.5; 1020.15;   16.5;   68.17;   21.5;   10.7;    7.8;eor
       1503;20210616;   10;   8.6;   2.5;    3;   0.0;   0;   13.867;-999;   2.1;  15.0; 1014.62;   20.8;   63.04;   28.6;    9.6;    6.9;eor
       1503;20210617;   10;  11.6;   4.1;    3;   0.0;   0;   14.433;-999;   0.9;  18.9; 1010.54;   26.6;   58.54;   34.2;   19.2;   18.1;eor
       1503;20210618;   10;  19.0;   3.0;    3;   1.0;   6;   11.250;-999;   2.5;  20.9; 1012.10;   22.6;   77.00;   28.1;   16.9;   15.3;eor
       1503;20210619;   10;  11.4;   4.1;    3;   8.2;   6;   12.317;-999;   3.5;  19.4; 1011.99;   22.1;   74.63;   28.2;   16.7;   15.8;eor
       1503;20210620;   10;  13.5;   4.6;    3;  26.9;   6;    6.317;-999;   6.7;  18.5; 1007.25;   19.4;   82.29;   23.3;   14.2;   14.1;eor
       1503;20210621;   10;  11.0;   4.2;    3;  16.8;   6;    0.000;-999;   7.7;  14.6; 1008.93;   13.6;   93.42;   15.1;   12.1;   11.1;eor
       1503;20210622;   10;   7.9;   2.9;    3;   1.9;   6;    4.883;-999;   6.8;  12.2; 1016.32;   14.1;   77.00;   17.5;   10.4;    8.5;eor
       1503;20210623;   10;   5.9;   2.3;    3;   0.0;   6;    0.017;-999;   8.0;  13.1; 1020.65;   14.1;   82.00;   17.5;   10.7;   10.0;eor
       1503;20210624;   10;   7.3;   1.8;    3;   0.0;   0;    4.567;-999;   5.3;  13.1; 1019.70;   13.9;   82.33;   17.0;    9.5;    7.9;eor
       1503;20210625;   10;   6.2;   2.0;    3;   0.0;   0;    8.317;-999;   4.6;  14.1; 1016.95;   16.9;   74.96;   22.2;    9.9;    7.5;eor
       1503;20210626;   10;   5.2;   1.4;    3;   2.6;   6;    2.833;-999;   6.2;  17.5; 1018.64;   19.0;   80.88;   23.8;   15.3;   13.4;eor
       1503;20210627;   10;   8.7;   3.0;    3;   0.0;   0;   14.750;-999;   2.1;  17.9; 1016.80;   19.4;   80.25;   24.7;   13.5;   11.4;eor
       1503;20210628;   10;   6.1;   2.2;    3;   0.0;   6;    8.067;-999;   6.9;  18.6; 1013.07;   21.5;   74.58;   28.5;   14.7;   13.9;eor
       1503;20210629;   10;   6.2;   1.8;    3;  17.3;   6;    0.033;-999;   7.7;  21.0; 1009.60;   19.2;   94.04;   22.9;   16.2;   16.7;eor
       1503;20210630;   10;   7.7;   3.1;    3;   2.2;   6;    0.000;-999;   7.9;  16.3; 1009.57;   15.3;   93.42;   17.1;   13.3;   13.3;eor
       1503;20210701;   10;   8.4;   4.0;    3;   2.7;   6;    3.033;-999;   6.8;  17.3; 1011.05;   17.4;   87.54;   22.6;   13.3;   13.3;eor
       1503;20210702;   10;   6.9;   3.2;    3;   0.0;   6;    2.000;-999;   6.5;  16.3; 1015.50;   16.9;   85.00;   21.0;   12.9;   10.8;eor
       1503;20210703;   10;   5.3;   1.4;    3;   0.9;   6;   13.383;-999;   3.2;  15.0; 1014.55;   18.0;   75.00;   24.1;   10.2;    8.3;eor
       1503;20210704;   10;   9.5;   1.9;    3;   3.2;   6;    1.433;-999;   7.6;  18.2; 1009.29;   18.4;   86.92;   24.3;   15.5;   14.9;eor
       1503;20210705;   10;   8.5;   3.0;    3;   3.3;   6;    4.633;-999;   7.3;  16.7; 1007.45;   17.6;   83.46;   21.3;   15.3;   14.4;eor
       1503;20210706;   10;  14.4;   5.1;    3;   0.0;   6;    4.033;-999;   6.3;  16.2; 1005.08;   19.6;   71.75;   23.9;   13.1;   10.3;eor
       1503;20210707;   10;  10.5;   3.5;    3;   0.0;   0;    8.183;-999;   3.8;  15.0; 1014.16;   18.3;   73.17;   24.2;   12.6;   10.2;eor
       1503;20210708;   10;   8.3;   1.7;    3;   0.0;   6;    6.933;-999;   6.1;  16.4; 1019.25;   18.9;   77.54;   25.8;   13.4;   11.9;eor
       1503;20210709;   10;   8.0;   3.0;    3;   0.0;   0;    6.683;-999;   6.5;  16.0; 1019.55;   17.8;   79.21;   22.3;   12.3;   10.0;eor
       1503;20210710;   10;   6.3;   1.6;    3;   0.0;   6;    6.317;-999;   4.7;  15.1; 1016.10;   16.9;   79.83;   23.0;   10.8;    8.9;eor
       1503;20210711;   10;   7.3;   2.0;    3;   3.3;   6;    7.783;-999;   5.4;  17.7; 1015.06;   19.1;   81.00;   25.6;   13.2;   11.7;eor
       1503;20210712;   10;   6.3;   1.7;    3;   0.0;   0;    3.667;-999;   6.4;  20.2; 1010.84;   20.5;   84.88;   26.0;   14.9;   13.9;eor
       1503;20210713;   10;   7.4;   2.0;    3;   2.8;   6;    0.017;-999;   7.8;  22.5; 1008.75;   20.9;   91.50;   24.9;   17.7;   17.0;eor
       1503;20210714;   10;   9.0;   2.8;    3;  17.6;   6;    0.133;-999;   7.7;  23.1; 1007.98;   20.5;   95.67;   24.1;   18.8;   18.5;eor
       1503;20210715;   10;   8.6;   2.7;    3;  11.9;   6;    0.000;-999;   7.8;  20.7; 1012.90;   18.8;   95.08;   21.1;   16.7;   16.0;eor
       1503;20210716;   10;   9.7;   3.6;    3;   0.0;   0;    4.367;-999;   6.0;  17.4; 1020.04;   18.4;   82.42;   22.1;   15.7;   15.3;eor
       1503;20210717;   10;  10.5;   3.9;    3;   0.0;   0;   14.767;-999;   0.0;  17.5; 1023.39;   19.4;   79.13;   24.0;   14.6;   13.6;eor
       1503;20210718;   10;  10.6;   3.1;    3;   0.0;   6;    9.900;-999;   3.5;  17.5; 1021.72;   18.8;   81.83;   24.9;   13.6;   12.2;eor
       1503;20210719;   10;   8.5;   2.3;    3;   0.0;   6;    3.517;-999;   5.5;  13.8; 1020.87;   16.0;   77.08;   19.2;   11.9;   10.8;eor
       1503;20210720;   10;   8.8;   2.0;    3;   0.0;   6;    2.067;-999;   7.7;  15.2; 1020.70;   16.9;   79.58;   20.8;   13.4;   11.9;eor
       1503;20210721;   10;   6.6;   2.1;    3;   0.0;   0;    0.917;-999;   5.3;  15.8; 1022.35;   17.2;   81.54;   22.1;   11.0;    9.7;eor
       1503;20210722;   10;   6.3;   1.8;    3;   0.0;   6;    6.600;-999;   4.3;  14.3; 1021.30;   16.9;   75.88;   21.7;   10.1;    8.9;eor
       1503;20210723;   10;   5.1;   1.5;    3;   0.0;   6;    0.067;-999;   6.5;  14.8; 1017.47;   16.2;   81.58;   20.2;   10.0;    9.0;eor
       1503;20210724;   10;   9.7;   3.0;    3;  26.4;   6;    9.717;-999;   3.2;  17.2; 1010.06;   19.2;   78.54;   26.0;   10.4;    8.7;eor
       1503;20210725;   10;   9.8;   3.1;    3;   0.0;   6;    8.617;-999;   5.5;  19.8; 1007.01;   21.3;   79.67;   26.6;   17.5;   17.0;eor
       1503;20210726;   10;   8.5;   2.2;    3;   0.0;   6;    8.850;-999;   6.5;  18.4; 1008.67;   21.1;   76.00;   26.2;   14.9;   14.4;eor
       1503;20210727;   10;  10.8;   3.4;    3;   0.4;   6;    5.117;-999;   6.8;  17.7; 1009.54;   19.2;   80.83;   24.5;   16.4;   15.6;eor
       1503;20210728;   10;  13.3;   4.2;    3;   3.3;   6;    5.350;-999;   5.5;  16.6; 1007.67;   18.1;   81.21;   23.7;   14.4;   13.5;eor
       1503;20210729;   10;  15.6;   5.7;    3;   0.0;   6;    9.683;-999;   3.2;  13.0; 1007.55;   16.8;   69.38;   21.1;   12.4;   10.0;eor
       1503;20210730;   10;   9.4;   3.3;    3;   0.1;   6;    8.283;-999;   5.3;  14.2; 1006.12;   17.7;   71.21;   23.7;   12.1;   10.3;eor
       1503;20210731;   10;  15.6;   5.4;    3;  12.7;   6;    1.300;-999;   6.7;  15.7; 1003.81;   16.4;   84.00;   19.3;   14.8;   13.6;eor
       1503;20210801;   10;   7.9;   2.8;    3;  17.6;   6;    0.833;-999;   6.4;  16.2; 1007.42;   15.6;   91.46;   19.5;   11.8;   10.8;eor
       1503;20210802;   10;  10.2;   3.1;    3;   0.6;   6;    3.967;-999;   6.2;  14.0; 1011.80;   14.8;   84.25;   19.5;   11.8;   11.0;eor
       1503;20210803;   10;   6.1;   1.7;    3;   0.0;   0;    8.217;-999;   5.2;  13.4; 1013.04;   15.8;   76.21;   21.1;    9.1;    8.0;eor
       1503;20210804;   10;   7.0;   2.0;    3;   0.0;   0;    7.300;-999;   3.4;  14.3; 1013.26;   15.9;   80.54;   21.3;   10.1;    9.6;eor
       1503;20210805;   10;   8.7;   1.9;    3;   7.3;   6;    5.967;-999;   6.5;  16.5; 1008.21;   17.3;   84.71;   24.4;   12.3;   11.8;eor
       1503;20210806;   10;   8.6;   3.1;    3;   3.1;   6;    4.533;-999;   6.0;  17.3; 1002.05;   17.2;   88.33;   22.9;   13.1;   12.5;eor
       1503;20210807;   10;  11.1;   3.0;    3;   9.1;   6;    6.033;-999;   6.3;  16.5; 1001.47;   17.5;   83.50;   22.8;   13.7;   13.3;eor
       1503;20210808;   10;  14.3;   4.8;    3;   0.3;   6;    5.217;-999;   6.7;  15.1; 1005.67;   16.5;   81.33;   20.8;   14.0;   13.0;eor
       1503;20210809;   10;  12.2;   4.0;    3;   3.6;   6;    4.983;-999;   6.1;  14.8; 1013.29;   16.4;   79.71;   21.7;   13.4;   12.5;eor
       1503;20210810;   10;   8.4;   2.4;    3;   4.6;   6;    1.783;-999;   5.8;  15.7; 1014.55;   15.0;   91.71;   19.2;   10.6;   10.0;eor
       1503;20210811;   10;   6.8;   1.7;    3;   0.0;   0;   11.800;-999;   3.0;  15.2; 1018.07;   17.1;   80.46;   24.3;    9.6;    8.8;eor
       1503;20210812;   10;   7.5;   1.9;    3;   0.1;   6;    9.767;-999;   5.4;  16.7; 1018.44;   19.0;   78.50;   25.3;   11.6;   10.7;eor
       1503;20210813;   10;  11.0;   2.8;    3;   0.0;   0;    7.817;-999;   5.2;  16.7; 1019.16;   18.5;   79.71;   24.2;   13.1;   11.8;eor
       1503;20210814;   10;  10.6;   3.6;    3;   0.0;   4;    6.283;-999;   6.7;  15.8; 1018.06;   17.8;   79.04;   23.2;   13.0;   11.7;eor
       1503;20210815;   10;   9.4;   3.0;    3;   0.0;   6;    9.017;-999;   6.6;  16.2; 1011.27;   19.5;   72.71;   25.4;   14.3;   13.4;eor
       1503;20210816;   10;  15.9;   5.3;    3;  13.6;   4;    2.167;-999;   6.9;  14.9; 1006.89;   15.4;   85.13;   18.4;   12.3;   11.8;eor
       1503;20210817;   10;  13.4;   5.1;    3;   2.4;   6;    2.200;-999;   6.8;  14.3; 1012.25;   15.0;   83.96;   18.4;   12.2;   11.2;eor
       1503;20210818;   10;  12.2;   4.5;    3;   0.1;   6;    0.450;-999;   7.4;  15.6; 1011.46;   16.3;   84.46;   20.3;   12.9;   12.2;eor
       1503;20210819;   10;   7.5;   2.6;    3;   8.4;   6;    0.000;-999;   7.8;  16.9; 1011.22;   16.0;   92.46;   17.7;   14.6;   14.4;eor
       1503;20210820;   10;   7.6;   2.3;    3;   5.3;   6;    4.083;-999;   5.8;  17.3; 1014.81;   16.8;   90.42;   21.9;   12.4;   12.0;eor
       1503;20210821;   10;   4.2;   1.4;    3;   7.2;   6;    2.167;-999;   6.9;  17.5; 1017.20;   17.8;   86.75;   22.8;   12.6;   12.2;eor
       1503;20210822;   10;   6.5;   2.2;    3;  22.5;   6;    0.600;-999;   7.7;  18.8; 1014.25;   17.5;   93.75;   22.0;   15.4;   15.2;eor
       1503;20210823;   10;   8.4;-999;    3;   0.0;   0;   11.000;-999;  -999;  15.4; 1023.24;   17.5;   78.42;   22.1;   13.4;   11.8;eor
       1503;20210824;   10;   6.4;   1.8;    3;   0.0;   0;   11.867;-999;   2.2;  13.6; 1027.70;   15.9;   77.54;   21.6;   10.1;    9.0;eor
       1503;20210825;   10;  11.4;   3.3;    3;   1.9;   6;    3.850;-999;   6.7;  15.0; 1020.20;   14.8;   89.33;   19.7;    9.4;    8.6;eor
       1503;20210826;   10;  10.0;   3.4;    3;   0.1;   6;    6.850;-999;   4.5;  13.8; 1012.85;   15.4;   79.79;   19.6;   11.4;    9.8;eor
       1503;20210827;   10;  10.4;   3.1;    3;   4.1;   6;    3.150;-999;   6.4;  15.0; 1014.94;   14.9;   89.04;   18.9;   12.2;   11.1;eor
       1503;20210828;   10;  10.4;   3.3;    3;   4.2;   6;    0.017;-999;   7.8;  16.1; 1018.15;   15.4;   92.33;   17.8;   13.5;   13.4;eor
       1503;20210829;   10;   8.5;   2.8;    3;   1.9;   6;    0.333;-999;   7.4;  17.0; 1017.55;   16.0;   93.33;   19.1;   13.9;   13.0;eor
       1503;20210830;   10;   7.8;   2.6;    3;   0.1;   4;    3.717;-999;   5.5;  16.4; 1019.57;   16.7;   87.00;   21.8;   11.8;   10.0;eor
       1503;20210831;   10;   8.7;   2.8;    3;   0.0;   0;    9.217;-999;   4.1;  15.0; 1023.55;   16.1;   82.96;   21.5;   10.8;    9.5;eor
       1503;20210901;   10;   5.7;   1.6;    3;   0.0;   0;    6.200;-999;   4.4;  14.6; 1026.75;   16.0;   81.38;   20.9;   10.1;    8.7;eor
       1503;20210902;   10;   3.9;   1.2;    3;   0.0;   0;    5.750;-999;   2.9;  13.3; 1026.47;   13.9;   84.79;   21.0;    8.2;    6.9;eor
       1503;20210903;   10;   6.4;   1.7;    3;   0.0;   0;    5.783;-999;   5.5;  13.6; 1021.46;   13.9;   85.58;   20.7;    7.6;    6.7;eor
       1503;20210904;   10;   5.6;   1.8;    3;   0.0;   4;    6.533;-999;   4.4;  13.4; 1019.42;   15.4;   77.71;   19.9;    9.1;    7.7;eor
       1503;20210905;   10;   5.3;   1.6;    3;   0.0;   4;    6.783;-999;   2.7;  13.2; 1022.11;   13.4;   87.75;   21.0;    8.1;    6.5;eor
       1503;20210906;   10;   4.2;   0.9;    3;   0.0;   6;    5.983;-999;   6.6;  13.0; 1023.73;   14.2;   82.00;   22.1;    6.4;    5.5;eor
       1503;20210907;   10;   2.9;   0.9;    3;   0.0;   0;    6.500;-999;   4.6;  15.3; 1023.22;   16.7;   83.04;   24.2;   10.1;    9.6;eor
       1503;20210908;   10;   7.2;   2.0;    3;   0.0;   0;   12.067;-999;   0.0;  15.0; 1017.38;   17.8;   76.21;   25.7;   10.6;    9.0;eor
       1503;20210909;   10;   5.7;   1.5;    3;  23.5;   6;   11.267;-999;   1.4;  16.7; 1010.19;   19.2;   77.46;   27.5;   11.7;    9.8;eor
       1503;20210910;   10;   8.4;   1.9;    3;  20.8;   6;    2.383;-999;   7.3;  20.7; 1011.51;   19.5;   91.42;   25.1;   16.9;   16.9;eor
       1503;20210911;   10;   7.8;   2.9;    3;   0.0;   6;    0.950;-999;   7.4;  19.3; 1014.14;   18.3;   91.79;   20.5;   17.2;   16.8;eor
       1503;20210912;   10;   7.7;-999;    3;   0.0;   6;    1.533;-999;   7.3;  17.2; 1015.79;   17.1;   88.46;   20.7;   12.9;   11.9;eor
       1503;20210913;   10;   5.2;   1.3;    3;   0.0;   6;    2.967;-999;   5.7;  14.7; 1018.01;   14.9;   87.58;   19.0;    9.6;    8.3;eor
       1503;20210914;   10;   6.7;   1.8;    3;   0.2;   6;    9.717;-999;   3.1;  15.5; 1014.88;   16.0;   85.29;   22.5;    8.5;    7.2;eor
       1503;20210915;   10;   9.6;   2.3;    3;  13.6;   6;    1.483;-999;   6.8;  19.0; 1009.58;   17.9;   92.58;   21.4;   15.3;   14.9;eor
       1503;20210916;   10;  11.0;   4.0;    3;   0.5;   6;    0.733;-999;   6.2;  15.3; 1013.33;   15.6;   86.83;   18.3;   12.9;   11.9;eor
       1503;20210917;   10;   5.1;   1.7;    3;   0.0;   0;    3.367;-999;   5.3;  14.2; 1015.05;   14.3;   87.63;   18.5;    8.5;    7.4;eor
       1503;20210918;   10;   6.6;   1.3;    3;   0.0;   0;    2.500;-999;   7.1;  13.7; 1017.00;   13.4;   88.13;   18.4;    6.9;    5.4;eor
       1503;20210919;   10;   7.9;   2.6;    3;   0.0;   0;    1.950;-999;   5.8;  12.1; 1017.65;   12.8;   82.33;   15.7;    9.8;    8.6;eor
       1503;20210920;   10;   5.7;   1.7;    3;   0.0;   0;    0.933;-999;   6.5;  11.0; 1022.54;   11.6;   81.42;   15.1;    6.2;    4.6;eor
       1503;20210921;   10;   8.6;   2.3;    3;   0.0;   6;    1.583;-999;   7.4;  12.5; 1027.64;   12.8;   84.96;   17.8;    7.6;    7.5;eor
       1503;20210922;   10;   7.7;   2.4;    3;   0.0;   0;    6.283;-999;   3.6;  13.9; 1025.55;   14.0;   88.04;   20.3;    9.5;    6.8;eor
       1503;20210923;   10;  13.0;   4.5;    3;   1.9;   6;    0.450;-999;   5.2;  14.1; 1014.47;   13.9;   88.33;   17.6;   10.9;    9.0;eor
       1503;20210924;   10;   9.9;   3.7;    3;   0.0;   6;    0.883;-999;   7.0;  15.7; 1012.80;   16.0;   85.96;   19.9;   11.5;   10.0;eor
       1503;20210925;   10;   7.3;   2.5;    3;   0.0;   0;    0.417;-999;   7.8;  17.6; 1014.33;   17.5;   87.71;   20.8;   15.6;   15.0;eor
       1503;20210926;   10;   6.1;   1.8;    3;   0.0;   0;    5.300;-999;   6.5;  17.9; 1014.09;   18.0;   87.08;   22.6;   14.7;   12.8;eor
       1503;20210927;   10;   9.4;   3.0;    3;  14.7;   6;    4.467;-999;   5.9;  17.2; 1013.74;   17.0;   89.13;   21.8;   11.7;   10.6;eor
       1503;20210928;   10;   5.9;   2.2;    3;   0.0;   0;    9.533;-999;   2.2;  12.6; 1020.45;   12.6;   87.21;   18.3;    8.9;    6.8;eor
       1503;20210929;   10;  12.2;   3.9;    3;   9.2;   6;    0.367;-999;   7.8;  12.2; 1014.10;   11.0;   92.54;   15.0;    9.3;    8.3;eor
       1503;20210930;   10;  12.8;   5.0;    3;   0.0;   6;    7.867;-999;   5.3;  10.4; 1020.09;   11.9;   75.38;   15.7;    8.5;    7.4;eor
       1503;20211001;   10;  11.4;   4.6;    3;   2.9;   6;    2.300;   0;   7.5;  11.2; 1013.75;   13.8;   71.71;   17.4;   11.4;   10.8;eor
       1503;20211002;   10;  12.4;   3.9;    3;   1.2;   6;    2.600;   0;   7.1;  13.8; 1006.56;   14.4;   84.42;   17.2;   12.3;   11.9;eor
       1503;20211003;   10;  15.9;   5.8;    3;   6.2;   6;    0.000;   0;   7.8;  15.7;  999.12;   15.7;   87.21;   19.3;   10.6;    9.5;eor
       1503;20211004;   10;  10.4;   3.5;    3;   0.0;   0;    5.767;   0;   5.5;  11.7; 1013.37;   12.5;   81.29;   17.7;    9.8;    8.1;eor
       1503;20211005;   10;   9.2;   3.4;    3;   1.3;   6;    4.550;   0;   6.9;  12.1; 1006.82;   12.1;   86.38;   17.1;    8.0;    5.8;eor
       1503;20211006;   10;   9.9;   3.1;    3;   0.3;   6;    0.450;   0;   6.5;  11.8; 1011.83;   10.8;   90.67;   13.5;    7.6;    6.8;eor
       1503;20211007;   10;   5.1;   1.2;    3;   0.0;   0;    0.767;   0;   6.0;  11.4; 1026.95;   10.4;   90.63;   14.8;    4.5;    3.6;eor
       1503;20211008;   10;   6.2;   1.5;    3;   0.0;   0;    8.183;   0;   3.3;  10.7; 1031.36;   10.2;   87.42;   17.8;    3.9;    3.4;eor
       1503;20211009;   10;   7.7;   2.3;    3;   0.0;   0;    9.100;   0;   5.0;  10.2; 1030.22;   10.0;   84.04;   15.7;    2.3;    0.8;eor
       1503;20211010;   10;   4.3;   1.4;    3;   0.4;   6;    8.483;   0;   4.3;   9.0; 1025.82;    7.6;   86.75;   15.1;    0.3;   -1.1;eor
       1503;20211011;   10;  12.6;   2.9;    3;  14.3;   6;    3.850;   0;   6.2;  11.7; 1022.78;   10.9;   90.08;   16.2;    8.1;    5.7;eor
       1503;20211012;   10;  11.9;   3.0;    3;   3.7;   6;    5.133;   0;   5.7;  10.8; 1017.70;    9.8;   89.17;   13.7;    5.6;    3.8;eor
       1503;20211013;   10;   9.3;   2.5;    3;   1.7;   6;    1.733;   0;   5.9;  10.3; 1021.86;    8.8;   90.71;   13.8;    2.8;    0.6;eor
       1503;20211014;   10;  11.4;   4.2;    3;   0.2;   6;    0.283;   0;   7.7;  12.7; 1018.96;   12.9;   86.00;   16.1;   10.8;   10.6;eor
       1503;20211015;   10;  15.3;   4.1;    3;   6.2;   6;    4.767;   0;   4.1;  10.9; 1014.70;   10.9;   84.08;   14.7;    4.8;    2.6;eor
